OBJECTID,YEAR_PM25_sample_pnt,X,Y,ymean_2020_AOD47,ymean_2020_nNDVI,ymean_2020_TMP,ymean_2020_SPFH,ymean_2020_WIND,ymean_2020_HGT,ymean_2020_PM25
1604,1604,-100.024599651445840,35.211151902222412,0.1933133,0.3561261,15.6858320,0.0076873,4.3675604,657.8710938,9.1391640
1605,1605,-99.401393423087939,35.211151902222412,0.1829098,0.3786000,16.1324425,0.0080741,4.8029752,508.9726562,9.5297823
1606,1606,-98.778187194730037,35.211151902222412,0.1835513,0.4350217,16.1733513,0.0084392,5.1188655,468.4218750,9.9689522
1607,1607,-98.154980966372079,35.211151902222412,0.1827220,0.4987304,15.9725266,0.0089740,4.5250883,384.7460938,10.7888556
1608,1608,-97.531774738014178,35.211151902222412,0.1965121,0.4990696,16.2618332,0.0090890,4.3540549,362.1835938,10.9122238
1609,1609,-96.908568509656277,35.211151902222412,0.1898744,0.5606391,16.2502251,0.0092067,3.4090748,293.5859375,10.9025192
1610,1610,-96.285362281298376,35.211151902222412,0.1987368,0.5606391,16.2673397,0.0093189,3.1292622,257.7148438,11.2189989
1611,1611,-95.662156052940418,35.211151902222412,0.2015619,0.5810391,16.5452404,0.0093440,2.8960133,231.0585938,11.7430515
1612,1612,-95.038949824582517,35.211151902222412,0.1982139,0.5881652,16.0766964,0.0090658,2.7952118,219.2343750,11.8085155
1613,1613,-94.415743596224615,35.211151902222412,0.1950080,0.6011609,16.3014336,0.0091686,2.5073686,201.0273438,11.3975124
1614,1614,-93.792537367866601,35.211151902222412,0.1952070,0.6351044,16.0191956,0.0096328,2.0015855,264.6601562,10.5637293
1615,1615,-93.169331139508699,35.211151902222412,0.1943676,0.6584435,16.2101803,0.0095638,1.5496161,160.5351562,10.5388384
1616,1616,-92.546124911150798,35.211151902222412,0.1891069,0.6592261,16.3232307,0.0098788,1.6946213,109.1210938,10.7519131
1617,1617,-91.922918682792897,35.211151902222412,0.1826919,0.6380826,16.2201004,0.0097590,1.9963003,96.8554688,10.8739100
1618,1618,-91.299712454434939,35.211151902222412,0.1971105,0.5855739,16.4226818,0.0099810,2.5438976,60.7226562,10.8235226
1619,1619,-90.676506226077038,35.211151902222412,0.2008898,0.4708304,16.4130306,0.0096527,2.5822847,68.5859375,10.8670759
1620,1620,-90.053299997719137,35.211151902222412,0.2074499,0.4957348,16.5584927,0.0096743,2.5937157,70.7382812,10.6856289
1621,1621,-89.430093769361235,35.211151902222412,0.1740794,0.6069696,16.1205597,0.0097869,2.0590479,119.8007812,10.2825089
1622,1622,-88.806887541003334,35.211151902222412,0.1903615,0.6550869,15.9360371,0.0096053,1.7394959,140.8554688,10.1238432
1623,1623,-88.183681312645433,35.211151902222412,0.1986348,0.6641913,16.0903645,0.0100271,1.6691083,196.8359375,9.9465895
1624,1624,-87.560475084287532,35.211151902222412,0.1777205,0.6738261,15.5451355,0.0098556,1.8887447,274.9882812,10.0012865
1625,1625,-86.937268855929574,35.211151902222412,0.1785242,0.6696652,15.4660330,0.0096372,2.0346751,271.2070312,10.1611023
1626,1626,-86.314062627571673,35.211151902222412,0.1999824,0.6624739,15.6615114,0.0095288,2.2489774,316.9375000,9.9264593
1627,1627,-85.690856399213772,35.211151902222412,0.1702373,0.6706826,15.1965046,0.0092594,1.7457460,452.6953125,9.6659536
1628,1628,-85.067650170855757,35.211151902222412,0.2059211,0.6757565,15.9328079,0.0098366,1.7699811,260.4414062,9.6814718
1629,1629,-84.444443942497799,35.211151902222412,0.1703878,0.6963739,15.0179787,0.0093328,1.7170067,474.6015625,9.0955629
1630,1630,-83.821237714139897,35.211151902222412,0.1671881,0.6877478,13.6944094,0.0091506,1.7598951,672.1445312,8.0942383
1631,1631,-83.198031485781996,35.211151902222412,0.1515864,0.6815348,12.8875132,0.0088262,1.3559844,844.5468750,7.6329751
1632,1632,-82.574825257424095,35.211151902222412,0.1628426,0.6795695,12.9175873,0.0086675,1.6071011,855.6406250,7.8562694
1633,1633,-81.951619029066194,35.211151902222412,0.1603871,0.6795695,15.6484146,0.0089875,1.2074211,281.1093750,8.5138168
1634,1634,-81.328412800708293,35.211151902222412,0.1914206,0.6984739,16.0398312,0.0090704,1.4052368,252.7343750,9.6364136
1635,1635,-80.705206572350392,35.211151902222412,0.2130400,0.6434826,16.6661720,0.0098039,1.6350733,212.8671875,9.9724531
1636,1636,-80.082000343992490,35.211151902222412,0.1965463,0.6765826,16.6960468,0.0097871,1.1554204,110.5703125,10.0114889
1637,1637,-79.458794115634532,35.211151902222412,0.1836312,0.6994218,16.8378601,0.0098821,1.9503868,131.1054688,9.8495073
1638,1638,-78.835587887276631,35.211151902222412,0.1890396,0.6765565,17.8035374,0.0104449,2.1500635,41.4609375,9.8951874
1639,1639,-78.212381658918730,35.211151902222412,0.2041903,0.6274696,17.3742752,0.0105611,1.5777847,45.5742188,9.8503084
1640,1640,-77.589175430560829,35.211151902222412,0.2028609,0.6319783,17.3459358,0.0104482,2.2909830,31.6992188,10.0657969
1641,1641,-76.965969202202928,35.211151902222412,0.1867437,0.6613783,17.9260921,0.0106775,2.7207639,10.4882812,10.6698360
1642,1642,-76.342762973844970,35.211151902222412,0.1281561,0.6243522,18.3770657,0.0112157,4.6984816,1.2265625,11.1486092
1643,1643,-75.719556745487068,35.211151902222412,0.2144888,0.5580565,19.6587410,0.0119982,5.7897458,0.0117188,11.5842953
1644,1644,-120.590405187257090,34.587945673864567,0.2408129,0.4898739,14.3400002,0.0078186,5.2552147,88.3046875,23.5247536
1645,1645,-119.967198958899189,34.587945673864567,0.1738961,0.4752739,15.9290028,0.0067781,2.9519868,384.5351562,17.6873665
1646,1646,-119.343992730541288,34.587945673864567,0.1575809,0.4116609,13.4585295,0.0047977,3.5702887,1471.3281250,18.5477123
1647,1647,-118.720786502183387,34.587945673864567,0.1682948,0.4113391,17.2763195,0.0059102,3.4307511,651.5468750,21.6837025
1648,1648,-118.097580273825429,34.587945673864567,0.2379828,0.2865522,16.6763268,0.0051068,4.2214384,924.5312500,23.8266773
1649,1649,-117.474374045467528,34.587945673864567,0.2118022,0.1991957,17.1084747,0.0044779,3.1524215,901.8007812,23.9182358
1650,1650,-116.851167817109626,34.587945673864567,0.1956232,0.1486609,18.0571098,0.0041394,4.0055447,979.7812500,21.0739937
1651,1651,-116.227961588751725,34.587945673864567,0.1708898,0.1183783,21.5568638,0.0039671,3.9576371,667.8085938,19.6133461
1652,1652,-115.604755360393824,34.587945673864567,0.2079225,0.1294565,22.9755325,0.0040264,3.0857420,379.5039062,14.4374380
1653,1653,-114.981549132035866,34.587945673864567,0.1765732,0.1480000,22.5168705,0.0038437,3.6819110,537.4765625,13.1576424
1654,1654,-114.358342903677965,34.587945673864567,0.1783759,0.1480000,23.5501099,0.0040667,3.1889799,428.6835938,11.9051580
1655,1655,-113.735136675320064,34.587945673864567,0.1268923,0.1862435,20.0702553,0.0038158,3.6289580,998.1171875,9.7098999
1656,1656,-113.111930446962049,34.587945673864567,0.1366205,0.2645261,19.2005024,0.0042025,3.7259176,1120.2421875,8.4457207
1657,1657,-112.488724218604148,34.587945673864567,0.1470248,0.3442043,15.2173977,0.0042373,3.2841256,1616.9179688,7.7690401
1658,1658,-111.865517990246246,34.587945673864567,0.1663028,0.3076174,15.6379728,0.0045210,2.5504091,1484.2617188,7.2845178
1659,1659,-111.242311761888288,34.587945673864567,0.1375903,0.4341522,10.5672493,0.0041604,2.4386170,2107.7617188,7.3901162
1660,1660,-110.619105533530387,34.587945673864567,0.1438507,0.3218087,12.7738943,0.0039944,3.0634360,1861.2343750,8.0858746
1661,1661,-109.995899305172486,34.587945673864567,0.1476182,0.1990696,12.9656706,0.0042822,3.5401866,1855.0039062,8.2389698
1662,1662,-109.372693076814585,34.587945673864567,0.1692014,0.1685304,13.3807383,0.0041014,3.7234833,1850.0742188,7.6262307
1663,1663,-108.749486848456684,34.587945673864567,0.1786418,0.2102304,11.7920561,0.0042641,3.0140362,2132.9609375,6.7491632
1664,1664,-108.126280620098782,34.587945673864567,0.1749241,0.2630609,10.6394625,0.0041329,2.4324269,2244.1601562,6.3184242
1665,1665,-107.503074391740881,34.587945673864567,0.1718593,0.2512043,11.3679762,0.0040697,3.1755762,2236.4921875,6.5114908
1666,1666,-106.879868163382980,34.587945673864567,0.1775796,0.1794913,14.3062496,0.0046941,3.0374489,1549.5625000,6.8975439
1667,1667,-106.256661935025022,34.587945673864567,0.1812254,0.2515652,12.8243666,0.0044724,3.4229660,1983.1523438,6.3511138
1668,1668,-105.633455706667121,34.587945673864567,0.1773880,0.2242000,11.8359861,0.0044493,4.9849787,1955.3671875,6.2459011
1669,1669,-105.010249478309220,34.587945673864567,0.1531268,0.2180609,13.6971207,0.0048155,4.2078967,1714.4179688,6.5358319
1670,1670,-104.387043249951148,34.587945673864567,0.1521840,0.2113087,15.6493492,0.0055187,4.0890126,1311.5859375,6.9155498
1671,1671,-103.763837021593247,34.587945673864567,0.1723837,0.2389696,14.8204346,0.0055753,4.3761621,1366.3476562,7.0809355
1672,1672,-103.140630793235459,34.587945673864567,0.1866875,0.2898565,14.5535841,0.0057262,4.7945380,1351.1875000,7.1863408
1673,1673,-102.517424564877444,34.587945673864567,0.1966548,0.3204217,14.8912096,0.0064125,5.2248354,1191.9335938,7.5875301
1674,1674,-101.894218336519543,34.587945673864567,0.1890527,0.2998044,14.9178448,0.0064782,5.1755953,1124.4218750,8.0254927
1675,1675,-101.271012108161642,34.587945673864567,0.1768467,0.3118826,16.6745682,0.0069321,4.3152933,792.7265625,8.4119205
1676,1676,-100.647805879803741,34.587945673864567,0.2045310,0.3295391,16.8801708,0.0073965,4.0082998,654.3515625,8.9681644
1677,1677,-100.024599651445840,34.587945673864567,0.1997549,0.3533261,16.7858620,0.0078271,4.4079442,498.2382812,9.5588408
1678,1678,-99.401393423087939,34.587945673864567,0.2179287,0.4023261,16.7083111,0.0082041,4.5936565,439.1523438,9.9590521
1679,1679,-98.778187194730037,34.587945673864567,0.1817971,0.4488652,16.6614609,0.0086145,5.0525012,437.0390625,10.3544683
1680,1680,-98.154980966372079,34.587945673864567,0.1884648,0.4488652,16.5887432,0.0090430,4.4951282,381.1835938,10.9774008
1681,1681,-97.531774738014178,34.587945673864567,0.1874492,0.4973783,16.6192722,0.0092539,3.8123858,340.9414062,11.1179914
1682,1682,-96.908568509656277,34.587945673864567,0.1931799,0.5284478,16.3068905,0.0093740,3.4677422,316.6367188,11.2065439
1683,1683,-96.285362281298376,34.587945673864567,0.2016309,0.5773696,16.5271931,0.0094695,2.7022920,234.7734375,11.3377218
1684,1684,-95.662156052940418,34.587945673864567,0.1834650,0.6324739,16.4047565,0.0093192,2.8018661,263.1445312,11.6063366
1685,1685,-95.038949824582517,34.587945673864567,0.2023084,0.6735305,15.8116226,0.0094263,2.9421873,297.3085938,11.5448341
1686,1686,-94.415743596224615,34.587945673864567,0.2133178,0.7101000,15.9421978,0.0095553,2.5862012,338.4101562,11.1545267
1687,1687,-93.792537367866601,34.587945673864567,0.2033805,0.7103391,16.2551327,0.0096909,1.6505032,275.7539062,10.7247639
1688,1688,-93.169331139508699,34.587945673864567,0.1982878,0.7070478,16.1087856,0.0096214,1.9921584,258.0000000,10.8659992
1689,1689,-92.546124911150798,34.587945673864567,0.2036995,0.6974695,16.3465576,0.0099001,2.1711714,115.3984375,10.9608183
1690,1690,-91.922918682792897,34.587945673864567,0.2367698,0.5493478,16.5016975,0.0098471,2.9343271,72.1484375,10.9714479
1691,1691,-91.299712454434939,34.587945673864567,0.1819596,0.5305913,17.0062160,0.0100947,3.0370290,62.9960938,10.9951639
1692,1692,-90.676506226077038,34.587945673864567,0.2011989,0.5015000,16.7231274,0.0101731,2.1194775,63.0898438,10.9568071
1693,1693,-90.053299997719137,34.587945673864567,0.1914605,0.5653522,16.6639652,0.0099646,2.9178658,70.7890625,10.7968435
1694,1694,-89.430093769361235,34.587945673864567,0.1787513,0.6525304,16.5420341,0.0097603,2.1518462,131.3125000,10.1899147
1695,1695,-88.806887541003334,34.587945673864567,0.1766257,0.6863522,16.6373024,0.0098393,2.4347184,150.2343750,10.0232296
1696,1696,-88.183681312645433,34.587945673864567,0.1896177,0.6883435,16.4232178,0.0099299,2.4949892,195.0000000,10.0079041
1697,1697,-87.560475084287532,34.587945673864567,0.1922988,0.6427870,16.3743019,0.0099008,2.3049355,206.6835938,10.2438946
1698,1698,-86.937268855929574,34.587945673864567,0.2173962,0.6137304,16.6632214,0.0098853,2.3488100,194.8593750,10.2080212
1699,1699,-86.314062627571673,34.587945673864567,0.1815471,0.6542261,16.4260693,0.0100461,2.1027291,247.2539062,9.9405241
1700,1700,-85.690856399213772,34.587945673864567,0.1882361,0.6955652,15.5501757,0.0097247,2.0678456,363.4921875,9.7980833
1701,1701,-85.067650170855757,34.587945673864567,0.1902791,0.6802261,16.2887840,0.0096343,1.7861944,240.0390625,9.9864664
1702,1702,-84.444443942497799,34.587945673864567,0.1744514,0.7015522,14.5724630,0.0095434,2.0301998,584.5429688,8.9789791
1703,1703,-83.821237714139897,34.587945673864567,0.1822837,0.7057304,14.6622667,0.0093144,1.8408376,597.3242188,8.1396580
1704,1704,-83.198031485781996,34.587945673864567,0.1829369,0.6922957,16.0589828,0.0097966,1.4915463,327.2812500,8.1387625
1705,1705,-82.574825257424095,34.587945673864567,0.1805089,0.6788478,16.6405754,0.0099681,2.0246282,249.5976562,8.6486063
1706,1706,-81.951619029066194,34.587945673864567,0.1822200,0.6788478,16.8114223,0.0098837,1.6658777,179.3750000,9.2949238
1707,1707,-81.328412800708293,34.587945673864567,0.1860844,0.7033783,17.0102577,0.0099631,1.5440345,137.3789062,9.6896763
1708,1708,-80.705206572350392,34.587945673864567,0.1846289,0.7175783,17.4065666,0.0105504,1.6358795,122.3398438,9.8719826
1709,1709,-80.082000343992490,34.587945673864567,0.1774548,0.6705000,17.7587452,0.0107196,2.0583813,83.7187500,10.1836967
1710,1710,-79.458794115634532,34.587945673864567,0.1978133,0.6786913,17.5859756,0.0102602,2.1623342,67.9414062,10.1685343
1711,1711,-78.835587887276631,34.587945673864567,0.1959065,0.6476783,17.9396553,0.0105126,2.0708456,34.7539062,9.9731894
1712,1712,-78.212381658918730,34.587945673864567,0.1897949,0.6756565,17.9867706,0.0106711,1.4917550,21.9648438,9.9941082
1713,1713,-77.589175430560829,34.587945673864567,0.1788771,0.6988739,18.2418041,0.0111453,3.7663560,7.8398438,10.6233425
1714,1714,-118.097580273825429,33.964739445506609,0.2532248,0.3172609,17.7108402,0.0089029,2.0770450,31.7890625,35.6663895
1715,1715,-117.474374045467528,33.964739445506609,0.2093293,0.3756043,18.8274479,0.0068185,2.0442369,440.3984375,25.3044872
1716,1716,-116.851167817109626,33.964739445506609,0.1705557,0.3451913,15.7542076,0.0048549,3.9200051,1328.6445312,19.2027721
1717,1717,-116.227961588751725,33.964739445506609,0.1685690,0.1750870,19.4747581,0.0042936,3.6802585,1010.2851562,16.5251503
1718,1718,-115.604755360393824,33.964739445506609,0.1961233,0.1208696,22.4555054,0.0043063,3.2812407,517.6875000,18.0867901
1719,1719,-114.981549132035866,33.964739445506609,0.1993056,0.1532478,23.8186684,0.0043810,3.5537474,341.9609375,19.4244728
1720,1720,-114.358342903677965,33.964739445506609,0.1886148,0.1720478,23.2303925,0.0049946,2.6881428,241.1835938,16.9358463
1721,1721,-113.735136675320064,33.964739445506609,0.1494424,0.1962174,22.5640583,0.0046953,2.6480064,497.6679688,14.4743738
1722,1722,-113.111930446962049,33.964739445506609,0.1649334,0.2269087,21.4267197,0.0046224,2.7963305,896.8828125,12.9189816
1723,1723,-112.488724218604148,33.964739445506609,0.1314946,0.2437913,23.5253868,0.0051847,2.2417376,574.3750000,13.1232834
1724,1724,-111.865517990246246,33.964739445506609,0.1301949,0.3063913,22.2222118,0.0051641,2.3474221,764.2343750,13.4809837
1725,1725,-111.242311761888288,33.964739445506609,0.1540712,0.3742261,17.2953644,0.0047747,2.9502172,1364.0937500,16.4177723
1726,1726,-110.619105533530387,33.964739445506609,0.1401338,0.4087522,15.3905468,0.0045225,2.4629385,1629.6210938,12.0821581
1727,1727,-109.995899305172486,33.964739445506609,0.1337946,0.5062304,10.7124910,0.0041827,2.7984774,2239.5546875,8.9503899
1728,1728,-109.372693076814585,33.964739445506609,0.1939578,0.4051304,9.6829386,0.0038930,3.9660780,2452.8320312,7.8178120
1729,1729,-108.749486848456684,33.964739445506609,0.1853438,0.3344131,11.0787888,0.0041305,2.9315908,2270.6367188,7.5024676
1730,1730,-108.126280620098782,33.964739445506609,0.1705596,0.2633435,11.5706320,0.0040890,2.6798859,2232.9062500,7.1433167
1731,1731,-107.503074391740881,33.964739445506609,0.1821349,0.2235870,11.3427324,0.0041840,2.6278591,2291.1367188,6.8214068
1732,1732,-106.879868163382980,33.964739445506609,0.1727662,0.1991044,15.6552849,0.0044029,3.7444210,1571.3007812,7.3227119
1733,1733,-106.256661935025022,33.964739445506609,0.1643167,0.2622478,14.4917850,0.0043435,3.9722877,1782.8320312,6.9264417
1734,1734,-105.633455706667121,33.964739445506609,0.1695765,0.2072043,12.9058552,0.0045455,4.4642978,1896.5468750,6.6555099
1735,1735,-105.010249478309220,33.964739445506609,0.1708835,0.1864043,14.6603222,0.0048709,3.6144488,1570.5898438,7.1125398
1736,1736,-104.387043249951148,33.964739445506609,0.1658247,0.2256043,15.7977934,0.0052686,3.4985747,1342.8710938,7.6732383
1737,1737,-103.763837021593247,33.964739445506609,0.1688095,0.2480087,15.6257105,0.0054684,4.6468015,1345.2734375,7.6234221
1738,1738,-103.140630793235459,33.964739445506609,0.1688897,0.2583696,15.7000141,0.0054924,4.8946061,1280.0820312,7.6656370
1739,1739,-102.517424564877444,33.964739445506609,0.1838650,0.2800565,16.0167198,0.0061200,5.0648880,1087.9257812,8.0853548
1740,1740,-101.894218336519543,33.964739445506609,0.1921543,0.2988217,15.9465132,0.0065417,5.0035248,1034.2695312,8.4988327
1741,1741,-101.271012108161642,33.964739445506609,0.1964710,0.3317131,16.2027283,0.0067097,5.0706873,908.7304688,9.2463713
1742,1742,-100.647805879803741,33.964739445506609,0.1646161,0.3317131,17.3749142,0.0071961,4.5286546,694.5820312,10.0949030
1743,1743,-100.024599651445840,33.964739445506609,0.1650217,0.3486652,17.7633018,0.0077914,4.4303918,553.6914062,10.7378960
1744,1744,-99.401393423087939,33.964739445506609,0.2013976,0.3834391,17.9673309,0.0087338,4.1805463,386.5000000,10.9462013
1745,1745,-98.778187194730037,33.964739445506609,0.1908474,0.4602435,17.7900257,0.0089631,4.1712246,342.4609375,11.1179523
1746,1746,-98.154980966372079,33.964739445506609,0.1925902,0.5153261,17.6962318,0.0095874,3.6921134,277.5507812,11.4132128
1747,1747,-97.531774738014178,33.964739445506609,0.1803034,0.5333478,17.6354103,0.0097031,3.5538030,264.2851562,11.6413574
1748,1748,-96.908568509656277,33.964739445506609,0.2072331,0.5537087,17.7674961,0.0098320,3.2243135,220.9726562,11.9097643
1749,1749,-96.285362281298376,33.964739445506609,0.1859370,0.5685043,17.3870144,0.0098359,3.1027157,199.5585938,12.2056341
1750,1750,-95.662156052940418,33.964739445506609,0.1946282,0.6042739,16.9927540,0.0102139,2.7044840,152.5195312,12.6957598
1751,1751,-95.038949824582517,33.964739445506609,0.2044746,0.6478869,16.7676411,0.0101851,2.2122176,151.4296875,13.0302382
1752,1752,-94.415743596224615,33.964739445506609,0.1907270,0.6872739,16.9465065,0.0103181,1.6560296,151.7109375,13.0037575
1753,1753,-93.792537367866601,33.964739445506609,0.1919850,0.7145957,17.0455799,0.0101254,1.9668424,147.6250000,12.1231642
1754,1754,-93.169331139508699,33.964739445506609,0.1924924,0.7309174,16.9825230,0.0103685,1.6425649,99.7265625,11.9392376
1755,1755,-92.546124911150798,33.964739445506609,0.1914030,0.7416739,17.0464993,0.0102973,1.6862248,81.0351562,11.3293314
1756,1756,-91.922918682792897,33.964739445506609,0.1839520,0.6463391,17.3917656,0.0100032,2.4256599,75.4414062,10.9735947
1757,1757,-91.299712454434939,33.964739445506609,0.2015173,0.4833000,17.9095840,0.0102811,2.8284886,48.8242188,11.1188421
1758,1758,-90.676506226077038,33.964739445506609,0.1957520,0.4857478,17.7257748,0.0107005,2.7934232,43.8593750,11.0822420
1759,1759,-90.053299997719137,33.964739445506609,0.1956096,0.6538348,17.6035442,0.0107757,2.3635004,49.1835938,10.7766190
1760,1760,-89.430093769361235,33.964739445506609,0.1889243,0.6813217,16.8404160,0.0104808,1.4712459,99.4101562,10.5254183
1761,1761,-88.806887541003334,33.964739445506609,0.1836973,0.6671957,17.1559868,0.0104942,1.6384097,101.5820312,10.4719477
1762,1762,-88.183681312645433,33.964739445506609,0.1688871,0.7228957,17.0720291,0.0104044,1.8237206,136.4921875,10.0902576
1763,1763,-87.560475084287532,33.964739445506609,0.1828348,0.6991739,16.9138985,0.0104081,1.4431547,169.6250000,10.2606611
1764,1764,-86.937268855929574,33.964739445506609,0.1805776,0.6906043,16.9953690,0.0100278,2.0010386,197.7773438,10.5659962
1765,1765,-86.314062627571673,33.964739445506609,0.1758294,0.6848956,16.6981716,0.0101968,2.0866423,234.5078125,10.4997387
1766,1766,-85.690856399213772,33.964739445506609,0.1868672,0.7028348,16.5968800,0.0100049,1.6550989,231.8789062,10.7405462
1767,1767,-85.067650170855757,33.964739445506609,0.1865061,0.6327087,16.3933945,0.0099945,1.8804717,269.2109375,10.9432077
1768,1768,-84.444443942497799,33.964739445506609,0.1924260,0.6273478,16.3812714,0.0101001,2.1618299,307.5546875,10.2607908
1769,1769,-83.821237714139897,33.964739445506609,0.1922829,0.6985913,16.6792068,0.0099969,2.0339956,262.3593750,10.1231966
1770,1770,-83.198031485781996,33.964739445506609,0.1828417,0.7254130,17.1694202,0.0100664,1.9734246,214.8359375,10.6041355
1771,1771,-82.574825257424095,33.964739445506609,0.1958044,0.6848261,17.5255871,0.0106111,1.3205189,129.5585938,10.3110886
1772,1772,-81.951619029066194,33.964739445506609,0.1828147,0.6793870,17.3260059,0.0105935,1.4574790,141.5000000,9.8606615
1773,1773,-81.328412800708293,33.964739445506609,0.2033965,0.6480522,17.5579453,0.0105189,1.9023982,145.2421875,9.8809862
1774,1774,-80.705206572350392,33.964739445506609,0.1881654,0.6480522,18.1298828,0.0105944,1.6423950,73.4687500,9.9605522
1775,1775,-80.082000343992490,33.964739445506609,0.1898474,0.6831043,18.0909843,0.0108599,1.8427176,50.8046875,10.0434628
1776,1776,-79.458794115634532,33.964739445506609,0.1876117,0.6889478,18.3102188,0.0109338,1.7052792,14.8164062,10.1749907
1777,1777,-78.835587887276631,33.964739445506609,0.1863056,0.6632870,18.5757446,0.0112945,1.9470705,14.8828125,10.5722170
1778,1778,-78.212381658918730,33.964739445506609,0.1831539,0.6647783,19.2191200,0.0117887,4.9103684,2.1640625,12.0748930
1779,1779,-117.474374045467528,33.341533217148594,0.2042840,0.4437782,16.6929131,0.0097946,2.6646032,9.9257812,16.5886402
1780,1780,-116.851167817109626,33.341533217148594,0.1412771,0.4069174,15.9115343,0.0053545,2.7108161,1089.9804688,12.2826471
1781,1781,-116.227961588751725,33.341533217148594,0.1977955,0.1854956,21.7052708,0.0046441,3.6171675,611.2851562,14.7132969
1782,1782,-115.604755360393824,33.341533217148594,0.1981449,0.1605957,22.3215961,0.0050917,3.4990485,500.5273438,19.9547176
1783,1783,-114.981549132035866,33.341533217148594,0.1562694,0.1371739,24.1971378,0.0047836,3.6205623,260.1757812,21.9016037
1784,1784,-114.358342903677965,33.341533217148594,0.1320371,0.1731522,24.0275669,0.0052076,2.9354434,240.7187500,19.0150852
1785,1785,-113.735136675320064,33.341533217148594,0.1207882,0.1948217,22.8635788,0.0050637,3.0193455,462.1093750,16.3937759
1786,1786,-113.111930446962049,33.341533217148594,0.1746313,0.2235522,23.1763630,0.0050714,2.6300633,395.5000000,16.2680073
1787,1787,-112.488724218604148,33.341533217148594,0.1857800,0.2443609,24.0147667,0.0055247,2.1316023,363.0000000,15.4760647
1788,1788,-111.865517990246246,33.341533217148594,0.1663644,0.2379435,24.1484756,0.0054930,1.6722836,417.3554688,14.3796616
1789,1789,-111.242311761888288,33.341533217148594,0.1450654,0.3240913,20.4872971,0.0051627,3.1731272,999.5820312,14.9718704
1790,1790,-110.619105533530387,33.341533217148594,0.1394356,0.2805870,19.6862965,0.0050487,3.1568375,1065.9960938,12.8912525
1791,1791,-109.995899305172486,33.341533217148594,0.1570566,0.3124043,18.6581173,0.0047949,3.0788729,1239.0468750,10.2413635
1792,1792,-109.372693076814585,33.341533217148594,0.1489265,0.3368261,15.1873398,0.0043822,2.8763964,1815.2656250,10.1476564
1793,1793,-108.749486848456684,33.341533217148594,0.1647737,0.4272000,13.7361307,0.0042628,3.3504989,1994.7851562,9.5183296
1794,1794,-108.126280620098782,33.341533217148594,0.1498011,0.3219609,11.0315323,0.0041904,2.7181301,2299.2421875,7.8119049
1795,1795,-107.503074391740881,33.341533217148594,0.1721265,0.1869783,15.3024349,0.0045246,3.6836092,1795.7539062,8.0252094
1796,1796,-106.879868163382980,33.341533217148594,0.1952938,0.1732870,16.1189575,0.0043960,4.2315774,1673.4570312,8.0284691
1797,1797,-106.256661935025022,33.341533217148594,0.2004192,0.3501783,17.0894661,0.0047307,3.3593750,1313.0234375,7.3637576
1798,1798,-105.633455706667121,33.341533217148594,0.1608407,0.2625652,13.1718397,0.0044770,4.1599331,2086.0312500,6.8156886
1799,1799,-105.010249478309220,33.341533217148594,0.1559113,0.2332870,16.3873081,0.0048576,4.2067127,1467.5625000,7.2514896
1800,1800,-104.387043249951148,33.341533217148594,0.2000688,0.2332870,17.5009518,0.0053901,3.6924441,1138.4062500,7.8987331
1801,1801,-103.763837021593247,33.341533217148594,0.1725740,0.2171435,16.2649117,0.0055054,4.4727721,1305.3789062,7.9215274
1802,1802,-103.140630793235459,33.341533217148594,0.1782628,0.2334565,15.8479395,0.0055200,4.6758475,1231.8320312,8.0158091
1803,1803,-102.517424564877444,33.341533217148594,0.1622812,0.2532565,16.3843613,0.0061958,4.9898591,1065.6640625,8.4645910
1804,1804,-101.894218336519543,33.341533217148594,0.2006304,0.2701348,16.6739311,0.0066802,4.7998872,994.0781250,9.1785603
1805,1805,-101.271012108161642,33.341533217148594,0.1733516,0.3056217,17.8089943,0.0074800,3.9745409,693.1601562,10.2322683
1806,1806,-100.647805879803741,33.341533217148594,0.1742099,0.3519522,18.1996822,0.0077179,3.9146419,613.3203125,11.0573540
1807,1807,-100.024599651445840,33.341533217148594,0.1720078,0.3687043,18.3265781,0.0080540,4.0494494,526.6796875,11.4559889
1808,1808,-99.401393423087939,33.341533217148594,0.1845460,0.4182304,18.2302837,0.0089310,3.9090543,442.1250000,11.3303785
1809,1809,-98.778187194730037,33.341533217148594,0.2025052,0.4914478,18.2804718,0.0091855,3.3512588,370.9648438,11.4522400
1810,1810,-98.154980966372079,33.341533217148594,0.1745304,0.5321391,18.0503063,0.0096637,2.6475124,318.4921875,11.7170105
1811,1811,-97.531774738014178,33.341533217148594,0.1730137,0.5100043,18.3032818,0.0098754,3.1455784,272.8554688,11.8587685
1812,1812,-96.908568509656277,33.341533217148594,0.2003923,0.4597565,18.5567245,0.0103222,3.0831141,203.5234375,12.3360014
1813,1813,-96.285362281298376,33.341533217148594,0.1889872,0.5643087,18.3654041,0.0104058,2.8807533,194.2968750,12.5311451
1814,1814,-95.662156052940418,33.341533217148594,0.1868682,0.6077000,18.3560009,0.0104376,3.0562062,132.1640625,12.9779482
1815,1815,-95.038949824582517,33.341533217148594,0.1874064,0.6501739,18.2976933,0.0105125,2.2771909,113.4882812,13.4835091
