OBJECTID,YEAR_PM25_train_pnt,X,Y,ymean_2019_AOD47,ymean_2019_nNDVI,ymean_2019_TMP,ymean_2019_SPFH,ymean_2019_WIND,ymean_2019_HGT,ymean_2019_PM25
697,697,-83.821237714139897,42.689626642517510,0.2411078,0.4741652,8.8302717,0.0066894,3.6064262,291.6562500,10.6645870
698,698,-83.198031485781996,42.689626642517510,0.2579136,0.4781870,8.6024380,0.0064640,3.3827825,282.0429688,10.6437435
699,699,-82.574825257424095,42.689626642517510,0.2529132,0.4546391,9.0870428,0.0064448,3.4868684,203.2539062,11.0988207
700,700,-78.835587887276631,42.689626642517510,0.2382381,0.3771696,8.6147718,0.0065753,2.2803383,333.2539062,11.4727478
701,701,-78.212381658918730,42.689626642517510,0.2543408,0.4801044,8.3366919,0.0065425,3.3375726,351.1132812,10.2454519
702,702,-77.589175430560829,42.689626642517510,0.2521010,0.4974652,8.2312365,0.0062556,3.1378489,374.3632812,10.0120621
703,703,-76.965969202202928,42.689626642517510,0.2560000,0.4720609,8.8146029,0.0064876,3.4159102,268.8828125,9.8201485
704,704,-76.342762973844970,42.689626642517510,0.2481133,0.5058435,8.3187981,0.0065576,3.3448937,314.5312500,9.3605766
705,705,-75.719556745487068,42.689626642517510,0.2293073,0.5306739,7.2108774,0.0063122,2.1033528,467.9140625,8.9645662
706,706,-75.096350517129167,42.689626642517510,0.2426667,0.5273391,7.0770941,0.0063865,2.6614673,435.3828125,8.7282495
707,707,-74.473144288771152,42.689626642517510,0.2430982,0.5273391,7.4273801,0.0064233,2.5330536,361.8359375,8.9958630
708,708,-73.849938060413251,42.689626642517510,0.2551135,0.5316478,8.6853647,0.0062984,1.9601004,167.1054688,9.2599773
709,709,-73.226731832055350,42.689626642517510,0.2178966,0.5714565,6.8924508,0.0060228,2.4248886,470.6562500,8.6351147
710,710,-72.603525603697449,42.689626642517510,0.1955539,0.6177130,7.8955154,0.0061384,1.3216180,309.4687500,9.1749182
711,711,-71.980319375339548,42.689626642517510,0.1982630,0.6269826,8.3982935,0.0061979,2.1318769,211.7929688,9.9393806
712,712,-71.357113146981590,42.689626642517510,0.1862741,0.5873913,9.2863426,0.0063519,2.1037326,64.6367188,9.6601009
713,713,-123.706436329046596,42.066420414159552,0.1433313,0.6168174,10.9607620,0.0061828,1.7865903,726.4960938,12.4254770
714,714,-123.083230100688809,42.066420414159552,0.1336281,0.6320783,9.8149939,0.0054788,2.3199995,1022.1914062,12.5837107
715,715,-122.460023872330908,42.066420414159552,0.1291325,0.5251043,8.7159958,0.0051762,2.6410484,1259.5390625,8.6271381
716,716,-121.836817643972893,42.066420414159552,0.1791301,0.5251043,8.3927488,0.0048559,2.4959590,1329.0078125,7.4897089
717,717,-121.213611415614992,42.066420414159552,0.1602061,0.4153261,7.6835446,0.0044829,1.8213887,1549.7617188,6.5470424
718,718,-120.590405187257090,42.066420414159552,0.1777838,0.3426826,6.9046550,0.0044479,2.4317546,1602.1992188,6.4214778
719,719,-119.967198958899189,42.066420414159552,0.1611651,0.3084565,6.8684449,0.0040737,3.1519675,1763.9375000,5.8798761
720,720,-119.343992730541288,42.066420414159552,0.1406257,0.1933696,6.7376499,0.0037297,4.0999856,1818.8046875,5.1084046
721,721,-118.720786502183387,42.066420414159552,0.1510835,0.1784087,8.8283310,0.0038025,3.7780271,1537.6328125,5.1423521
722,722,-118.097580273825429,42.066420414159552,0.1614507,0.1750304,7.2161193,0.0036765,4.0767307,1832.1328125,5.0867591
723,723,-117.474374045467528,42.066420414159552,0.1325635,0.1750304,7.8965073,0.0039300,3.7013345,1656.9531250,5.7304735
724,724,-116.851167817109626,42.066420414159552,0.1420672,0.1752783,8.0177135,0.0040296,3.3536427,1596.1484375,6.3887496
725,725,-116.227961588751725,42.066420414159552,0.1651118,0.1921826,7.2979417,0.0041439,3.6852233,1742.3476562,5.8054852
726,726,-115.604755360393824,42.066420414159552,0.1667827,0.1938261,7.1254539,0.0041320,3.9300003,1815.1523438,5.2564344
727,727,-114.981549132035866,42.066420414159552,0.1365286,0.2096044,7.5168819,0.0043987,4.3875093,1710.6328125,5.1766715
728,728,-114.358342903677965,42.066420414159552,0.1519313,0.2404478,7.0224047,0.0043808,3.9773009,1807.5976562,5.3560386
729,729,-113.735136675320064,42.066420414159552,0.1685477,0.2809826,6.1620827,0.0042491,3.7118142,1912.8671875,5.4367943
730,730,-113.111930446962049,42.066420414159552,0.1668847,0.2585304,7.5807095,0.0043948,3.1693132,1535.7773438,5.6026793
